"module name","licenses","repository","licenseUrl","parents"
"postcss-ordered-values@2.2.3","MIT","https://github.com/ben-eb/postcss-ordered-values","https://github.com/ben-eb/postcss-ordered-values/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-reduce-idents@2.4.0","MIT","https://github.com/ben-eb/postcss-reduce-idents","https://github.com/ben-eb/postcss-reduce-idents/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-reduce-initial@1.0.1","MIT","https://github.com/ben-eb/postcss-reduce-initial","https://github.com/ben-eb/postcss-reduce-initial/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-reduce-transforms@1.0.4","MIT","https://github.com/ben-eb/postcss-reduce-transforms","https://github.com/ben-eb/postcss-reduce-transforms/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-selector-parser@2.2.3","MIT","https://github.com/postcss/postcss-selector-parser","https://github.com/postcss/postcss-selector-parser/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-svgo@2.1.6","MIT","https://github.com/ben-eb/postcss-svgo","https://github.com/ben-eb/postcss-svgo/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-unique-selectors@2.0.2","MIT","https://github.com/ben-eb/postcss-unique-selectors","https://github.com/ben-eb/postcss-unique-selectors/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-url@5.1.2","MIT","https://github.com/postcss/postcss-url","https://github.com/postcss/postcss-url/raw/master/LICENSE","zoonavigator-web"
"postcss-value-parser@3.3.0","MIT","https://github.com/TrySound/postcss-value-parser","https://github.com/TrySound/postcss-value-parser/raw/master/LICENSE","zoonavigator-web"
"postcss-zindex@2.2.0","MIT","https://github.com/ben-eb/postcss-zindex","https://github.com/ben-eb/postcss-zindex/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss@5.2.16","MIT","https://github.com/postcss/postcss","https://github.com/postcss/postcss/raw/master/LICENSE","zoonavigator-web"
"prepend-http@1.0.4","MIT","https://github.com/sindresorhus/prepend-http","https://github.com/sindresorhus/prepend-http/raw/master/license","zoonavigator-web"
"preserve@0.2.0","MIT","https://github.com/jonschlinkert/preserve","https://github.com/jonschlinkert/preserve/blob/master/LICENSE-MIT","zoonavigator-web"
"pretty-error@2.0.3","MIT","https://github.com/AriaMinaei/pretty-error","https://github.com/AriaMinaei/pretty-error/raw/master/LICENSE","zoonavigator-web"
"process-nextick-args@1.0.7","MIT","https://github.com/calvinmetcalf/process-nextick-args","https://github.com/calvinmetcalf/process-nextick-args/raw/master/license.md","zoonavigator-web"
"process@0.11.9","MIT","https://github.com/shtylman/node-process","https://github.com/shtylman/node-process/raw/master/LICENSE","zoonavigator-web"
"promise@7.1.1","MIT","https://github.com/then/promise","https://github.com/then/promise/raw/master/LICENSE","zoonavigator-web"
"protractor@5.1.1","MIT","https://github.com/angular/protractor","https://github.com/angular/protractor/raw/master/LICENSE","zoonavigator-web"
"proxy-addr@1.1.4","MIT","https://github.com/jshttp/proxy-addr","https://github.com/jshttp/proxy-addr/raw/master/LICENSE","zoonavigator-web"
"prr@0.0.0","MIT","https://github.com/rvagg/prr","https://github.com/rvagg/prr/raw/master/LICENSE","zoonavigator-web"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap","https://github.com/isaacs/pseudomap/raw/master/LICENSE","zoonavigator-web"
"public-encrypt@4.0.0","MIT","https://github.com/crypto-browserify/publicEncrypt","https://github.com/crypto-browserify/publicEncrypt","zoonavigator-web"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","url:zoonavigator-web"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","zoonavigator-web"
"q@1.4.1","MIT","https://github.com/kriskowal/q","http://github.com/kriskowal/q/raw/master/LICENSE","protractor:zoonavigator-web"
"q@1.5.0","MIT","https://github.com/kriskowal/q","https://github.com/kriskowal/q/raw/master/LICENSE","zoonavigator-web"
"qjobs@1.1.5","MIT","https://github.com/franck34/qjobs","https://github.com/franck34/qjobs/raw/master/LICENCE","zoonavigator-web"
"qs@6.4.0","BSD-3-Clause","https://github.com/ljharb/qs","https://github.com/ljharb/qs/raw/master/LICENSE","zoonavigator-web"
"query-string@4.3.2","MIT","https://github.com/sindresorhus/query-string","https://github.com/sindresorhus/query-string/raw/master/license","zoonavigator-web"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring","https://github.com/Gozala/enchain/License.md","zoonavigator-web"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring","https://github.com/Gozala/enchain/License.md","zoonavigator-web"
"querystringify@0.0.4","MIT","https://github.com/unshiftio/querystringify","https://github.com/unshiftio/querystringify/raw/master/LICENSE","zoonavigator-web"
"randomatic@1.1.6","MIT","https://github.com/jonschlinkert/randomatic","https://github.com/jonschlinkert/randomatic/raw/master/LICENSE","zoonavigator-web"
"randombytes@2.0.3","MIT","https://github.com/crypto-browserify/randombytes","https://github.com/crypto-browserify/randombytes","zoonavigator-web"
"range-parser@1.2.0","MIT","https://github.com/jshttp/range-parser","https://github.com/jshttp/range-parser/raw/master/LICENSE","zoonavigator-web"
"raw-body@2.2.0","MIT","https://github.com/stream-utils/raw-body","https://github.com/stream-utils/raw-body/raw/master/LICENSE","zoonavigator-web"
"raw-loader@0.5.1","MIT","https://github.com/webpack/raw-loader","http://www.opensource.org/licenses/mit-license.php","zoonavigator-web"
"rc@1.2.0","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc","https://github.com/dominictarr/rc/raw/master/LICENSE.APACHE2","zoonavigator-web"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up","https://github.com/sindresorhus/read-pkg-up/raw/master/license","zoonavigator-web"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg","https://github.com/sindresorhus/read-pkg/raw/master/license","zoonavigator-web"
"readable-stream@1.0.34","MIT","https://github.com/isaacs/readable-stream","https://github.com/isaacs/readable-stream/raw/master/LICENSE","htmlparser2:zoonavigator-web"
"readable-stream@2.2.6","MIT","https://github.com/nodejs/readable-stream","https://github.com/nodejs/readable-stream/raw/master/LICENSE","zoonavigator-web"
"readdirp@2.1.0","MIT","https://github.com/thlorenz/readdirp","https://github.com/thlorenz/readdirp/raw/master/LICENSE","zoonavigator-web"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent","https://github.com/sindresorhus/redent/raw/master/license","zoonavigator-web"
"reduce-css-calc@1.3.0","MIT","https://github.com/MoOx/reduce-css-calc","https://github.com/MoOx/reduce-css-calc/raw/master/LICENSE","zoonavigator-web"
"reduce-function-call@1.0.2","MIT","https://github.com/MoOx/reduce-function-call","https://github.com/MoOx/reduce-function-call/raw/master/LICENSE","zoonavigator-web"
"reflect-metadata@0.1.10","Apache-2.0","https://github.com/rbuckton/reflect-metadata","https://github.com/rbuckton/reflect-metadata/raw/master/LICENSE","zoonavigator-web"
"regenerate@1.3.2","MIT","https://github.com/mathiasbynens/regenerate","https://github.com/mathiasbynens/regenerate/raw/master/LICENSE-MIT.txt","zoonavigator-web"
"regenerator-runtime@0.10.3","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","zoonavigator-web"
"regex-cache@0.4.3","MIT","https://github.com/jonschlinkert/regex-cache","https://github.com/jonschlinkert/regex-cache/raw/master/LICENSE","zoonavigator-web"
"regexpu-core@1.0.0","MIT","https://github.com/mathiasbynens/regexpu-core","https://github.com/mathiasbynens/regexpu-core/raw/master/LICENSE-MIT.txt","zoonavigator-web"
"registry-auth-token@3.1.0","MIT","https://github.com/rexxars/registry-auth-token","https://github.com/rexxars/registry-auth-token/raw/master/LICENSE","zoonavigator-web"
"registry-url@3.1.0","MIT","https://github.com/sindresorhus/registry-url","https://github.com/sindresorhus/registry-url/raw/master/license","zoonavigator-web"
"regjsgen@0.2.0","MIT","https://github.com/d10/regjsgen","https://github.com/d10/regjsgen/raw/master/LICENSE.txt","zoonavigator-web"
"regjsparser@0.1.5","BSD","https://github.com/jviereck/regjsparser","https://github.com/jviereck/regjsparser/raw/master/LICENSE.BSD","zoonavigator-web"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl","https://github.com/stevenvachon/relateurl/raw/master/license","zoonavigator-web"
"remove-trailing-separator@1.0.1","ISC","https://github.com/darsain/remove-trailing-separator","https://github.com/darsain/remove-trailing-separator/raw/master/license","zoonavigator-web"
"renderkid@2.0.1","MIT","https://github.com/AriaMinaei/RenderKid","https://github.com/AriaMinaei/RenderKid/raw/master/LICENSE","zoonavigator-web"
"repeat-element@1.1.2","MIT","https://github.com/jonschlinkert/repeat-element","https://github.com/jonschlinkert/repeat-element/blob/master/LICENSE","zoonavigator-web"
"repeat-string@0.2.2","MIT","https://github.com/jonschlinkert/repeat-string","https://github.com/jonschlinkert/repeat-string/blob/master/LICENSE-MIT","expand-braces:zoonavigator-web"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string","https://github.com/jonschlinkert/repeat-string/raw/master/LICENSE","zoonavigator-web"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating","https://github.com/sindresorhus/repeating/raw/master/license","zoonavigator-web"
"request@2.81.0","Apache-2.0","https://github.com/request/request","https://github.com/request/request/raw/master/LICENSE","zoonavigator-web"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory","https://github.com/troygoode/node-require-directory/raw/master/LICENSE","zoonavigator-web"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename","https://github.com/yargs/require-main-filename/raw/master/LICENSE.txt","zoonavigator-web"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port","https://github.com/unshiftio/requires-port/raw/master/LICENSE","zoonavigator-web"
"resolve@1.3.2","MIT","https://github.com/substack/node-resolve","https://github.com/substack/node-resolve/raw/master/LICENSE","zoonavigator-web"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor","https://github.com/sindresorhus/restore-cursor/raw/master/license","zoonavigator-web"
"right-align@0.1.3","MIT","https://github.com/jonschlinkert/right-align","https://github.com/jonschlinkert/right-align/raw/master/LICENSE","zoonavigator-web"
"rimraf@2.2.8","MIT","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","temp:zoonavigator-web"
"rimraf@2.6.1","ISC","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","zoonavigator-web"
"ripemd160@1.0.1","BSD-3-Clause","https://github.com/crypto-browserify/ripemd160","https://github.com/crypto-browserify/ripemd160","zoonavigator-web"
"rsvp@3.5.0","MIT","https://github.com/tildeio/rsvp.js","https://github.com/tildeio/rsvp.js/raw/master/LICENSE","zoonavigator-web"
"run-async@2.3.0","MIT","https://github.com/sboudrias/run-async","https://github.com/sboudrias/run-async/raw/master/LICENSE","zoonavigator-web"
"rx@4.1.0","Apache-2.0","https://github.com/Reactive-Extensions/RxJS","https://github.com/Reactive-Extensions/RxJS/raw/master/license.txt","zoonavigator-web"
"rxjs@5.2.0","Apache-2.0","https://github.com/ReactiveX/RxJS","https://github.com/ReactiveX/RxJS/raw/master/LICENSE.txt","zoonavigator-web"
"safe-buffer@5.0.1","MIT","https://github.com/feross/safe-buffer","https://github.com/feross/safe-buffer/raw/master/LICENSE","zoonavigator-web"
"sass-graph@2.1.2","MIT","https://github.com/xzyfer/sass-graph","https://github.com/xzyfer/sass-graph","zoonavigator-web"
"sass-loader@4.1.1","MIT","https://github.com/jtangelder/sass-loader","https://github.com/jtangelder/sass-loader/raw/master/LICENSE","zoonavigator-web"
"saucelabs@1.3.0","UNKNOWN","https://github.com/holidayextras/node-saucelabs","https://github.com/holidayextras/node-saucelabs","zoonavigator-web"
"sax@0.5.8","BSD","https://github.com/isaacs/sax-js","https://github.com/isaacs/sax-js/raw/master/LICENSE","stylus:zoonavigator-web"
"sax@0.6.1","BSD","https://github.com/isaacs/sax-js","https://github.com/isaacs/sax-js/raw/master/LICENSE","webdriver-js-extender:zoonavigator-web"
"sax@1.2.2","ISC","https://github.com/isaacs/sax-js","https://github.com/isaacs/sax-js/raw/master/LICENSE","zoonavigator-web"
"script-loader@0.7.0","MIT","https://github.com/webpack/script-loader","http://www.opensource.org/licenses/mit-license.php","zoonavigator-web"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose","https://github.com/indutny/select-hose","zoonavigator-web"
"selenium-webdriver@2.53.3","Apache-2.0","https://github.com/SeleniumHQ/selenium","https://github.com/SeleniumHQ/selenium/raw/master/LICENSE","webdriver-js-extender:zoonavigator-web"
"selenium-webdriver@3.0.1","Apache-2.0","https://github.com/SeleniumHQ/selenium","https://github.com/SeleniumHQ/selenium/raw/master/LICENSE","zoonavigator-web"
"semver-diff@2.1.0","MIT","https://github.com/sindresorhus/semver-diff","https://github.com/sindresorhus/semver-diff/raw/master/license","zoonavigator-web"
"semver-dsl@1.0.1","MIT","https://github.com/mgechev/semver-dsl","https://github.com/mgechev/semver-dsl","zoonavigator-web"
"semver@4.3.6","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","log4js:zoonavigator-web"
"semver@5.0.3","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","agent-base:zoonavigator-web"
"semver@5.3.0","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","zoonavigator-web"
"send@0.15.1","MIT","https://github.com/pillarjs/send","https://github.com/pillarjs/send/raw/master/LICENSE","zoonavigator-web"
"serve-index@1.8.0","MIT","https://github.com/expressjs/serve-index","https://github.com/expressjs/serve-index/raw/master/LICENSE","zoonavigator-web"
"serve-static@1.12.1","MIT","https://github.com/expressjs/serve-static","https://github.com/expressjs/serve-static/raw/master/LICENSE","zoonavigator-web"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking","https://github.com/yargs/set-blocking/raw/master/LICENSE.txt","zoonavigator-web"
"set-immediate-shim@1.0.1","MIT","https://github.com/sindresorhus/set-immediate-shim","https://github.com/sindresorhus/set-immediate-shim","zoonavigator-web"
"setimmediate@1.0.5","MIT","https://github.com/yuzujs/setImmediate","https://github.com/yuzujs/setImmediate/raw/master/LICENSE.txt","zoonavigator-web"
"setprototypeof@1.0.2","ISC","https://github.com/wesleytodd/setprototypeof","https://github.com/wesleytodd/setprototypeof/raw/master/LICENSE","serve-index:zoonavigator-web"
"setprototypeof@1.0.3","ISC","https://github.com/wesleytodd/setprototypeof","https://github.com/wesleytodd/setprototypeof/raw/master/LICENSE","zoonavigator-web"
"sha.js@2.4.8","MIT","https://github.com/crypto-browserify/sha.js","https://github.com/crypto-browserify/sha.js/raw/master/LICENSE","zoonavigator-web"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit","https://github.com/tapjs/signal-exit/raw/master/LICENSE.txt","zoonavigator-web"
"silent-error@1.0.1","ISC","https://github.com/stefanpenner/silent-error","https://github.com/stefanpenner/silent-error","zoonavigator-web"
"slide@1.1.6","ISC","https://github.com/isaacs/slide-flow-control","https://github.com/isaacs/slide-flow-control/raw/master/LICENSE","zoonavigator-web"
"sntp@1.0.9","BSD","https://github.com/hueniverse/sntp","http://github.com/hueniverse/sntp/raw/master/LICENSE","zoonavigator-web"
"socket.io-adapter@0.5.0","MIT","https://github.com/Automattic/socket.io-adapter","https://github.com/Automattic/socket.io-adapter/raw/master/LICENSE","zoonavigator-web"
"socket.io-client@1.7.2","MIT","https://github.com/Automattic/socket.io-client","https://github.com/Automattic/socket.io-client/raw/master/LICENSE","zoonavigator-web"
"socket.io-parser@2.3.1","MIT","https://github.com/Automattic/socket.io-parser","https://github.com/Automattic/socket.io-parser/raw/master/LICENSE","zoonavigator-web"
"socket.io@1.7.2","MIT","https://github.com/socketio/socket.io","https://github.com/socketio/socket.io/raw/master/LICENSE","zoonavigator-web"
"sockjs-client@1.1.1","MIT","https://github.com/sockjs/sockjs-client","https://github.com/sockjs/sockjs-client/raw/master/COPYING","zoonavigator-web"
"sockjs@0.3.18","MIT","https://github.com/sockjs/sockjs-node","https://github.com/sockjs/sockjs-node/raw/master/COPYING","zoonavigator-web"
"sort-keys@1.1.2","MIT","https://github.com/sindresorhus/sort-keys","https://github.com/sindresorhus/sort-keys/raw/master/license","zoonavigator-web"
"source-list-map@0.1.8","MIT","https://github.com/webpack/source-list-map","https://github.com/webpack/source-list-map","zoonavigator-web"
"source-map-loader@0.1.6","MIT","https://github.com/webpack/source-map-loader","http://www.opensource.org/licenses/mit-license.php","zoonavigator-web"
"source-map-support@0.4.14","MIT","https://github.com/evanw/node-source-map-support","https://github.com/evanw/node-source-map-support/raw/master/LICENSE.md","zoonavigator-web"
"source-map@0.1.43","BSD","https://github.com/mozilla/source-map","http://opensource.org/licenses/BSD-3-Clause","handlebars:zoonavigator-web"
"source-map@0.4.4","BSD-3-Clause","https://github.com/mozilla/source-map","https://github.com/mozilla/source-map","istanbul-reports:zoonavigator-web"
"source-map@0.5.6","BSD-3-Clause","https://github.com/mozilla/source-map","https://github.com/mozilla/source-map/raw/master/LICENSE","zoonavigator-web"
"spdx-correct@1.0.2","Apache-2.0","https://github.com/kemitchell/spdx-correct.js","https://github.com/kemitchell/spdx-correct.js/raw/master/LICENSE","zoonavigator-web"
"spdx-expression-parse@1.0.4","(MIT AND CC-BY-3.0)","https://github.com/kemitchell/spdx-expression-parse.js","https://github.com/kemitchell/spdx-expression-parse.js/raw/master/LICENSE","zoonavigator-web"
"spdx-license-ids@1.2.2","Unlicense","https://github.com/shinnn/spdx-license-ids","https://github.com/shinnn/spdx-license-ids/raw/master/LICENSE","zoonavigator-web"
"spdy-transport@2.0.18","MIT","https://github.com/indutny/spdy-transport","https://github.com/indutny/spdy-transport","zoonavigator-web"
"spdy@3.4.4","MIT","https://github.com/indutny/node-spdy","https://github.com/indutny/node-spdy","zoonavigator-web"
"spinkit@1.2.5","MIT","https://github.com/tobiasahlin/SpinKit","https://github.com/tobiasahlin/SpinKit/raw/master/LICENSE","zoonavigator-web"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js","https://github.com/alexei/sprintf.js/raw/master/LICENSE","zoonavigator-web"
"sshpk@1.11.0","MIT","https://github.com/arekinath/node-sshpk","https://github.com/arekinath/node-sshpk/raw/master/LICENSE","zoonavigator-web"
"statuses@1.3.1","MIT","https://github.com/jshttp/statuses","https://github.com/jshttp/statuses/raw/master/LICENSE","zoonavigator-web"
"stdout-stream@1.4.0","UNKNOWN","https://github.com/mafintosh/stdout-stream","https://github.com/mafintosh/stdout-stream/raw/master/LICENSE","zoonavigator-web"
"stream-browserify@2.0.1","MIT","https://github.com/substack/stream-browserify","https://github.com/substack/stream-browserify/raw/master/LICENSE","zoonavigator-web"
"stream-http@2.6.3","MIT","https://github.com/jhiesey/stream-http","https://github.com/jhiesey/stream-http/raw/master/LICENSE","zoonavigator-web"
"strict-uri-encode@1.1.0","MIT","https://github.com/kevva/strict-uri-encode","https://github.com/kevva/strict-uri-encode/raw/master/license","zoonavigator-web"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","gauge:zoonavigator-web"
"string-width@2.0.0","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","zoonavigator-web"
"string_decoder@0.10.31","MIT","https://github.com/rvagg/string_decoder","https://github.com/rvagg/string_decoder/raw/master/LICENSE","zoonavigator-web"
"stringstream@0.0.5","MIT","https://github.com/mhart/StringStream","https://github.com/mhart/StringStream/raw/master/LICENSE.txt","zoonavigator-web"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","zoonavigator-web"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom","https://github.com/sindresorhus/strip-bom/raw/master/license","zoonavigator-web"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof","https://github.com/sindresorhus/strip-eof/raw/master/license","zoonavigator-web"
"strip-indent@1.0.1","MIT","https://github.com/sindresorhus/strip-indent","https://github.com/sindresorhus/strip-indent/raw/master/license","zoonavigator-web"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments","https://github.com/sindresorhus/strip-json-comments/raw/master/license","zoonavigator-web"
"style-loader@0.13.2","MIT","https://github.com/webpack/style-loader","https://github.com/webpack/style-loader/raw/master/LICENSE","zoonavigator-web"
"stylus-loader@2.5.1","MIT","https://github.com/shama/stylus-loader","https://github.com/shama/stylus-loader/raw/master/LICENSE","zoonavigator-web"
"stylus@0.54.5","MIT","https://github.com/stylus/stylus","https://github.com/stylus/stylus/raw/master/LICENSE","zoonavigator-web"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color","https://github.com/chalk/supports-color/raw/master/license","chalk:zoonavigator-web"
"supports-color@3.2.3","MIT","https://github.com/chalk/supports-color","https://github.com/chalk/supports-color/raw/master/license","zoonavigator-web"
"svgo@0.7.2","MIT","https://github.com/svg/svgo","https://github.com/svg/svgo/raw/master/LICENSE","zoonavigator-web"
"symbol-observable@1.0.4","MIT","https://github.com/blesh/symbol-observable","https://github.com/blesh/symbol-observable/raw/master/license","zoonavigator-web"
"tapable@0.2.6","MIT","https://github.com/webpack/tapable","https://github.com/webpack/tapable","zoonavigator-web"
"tar@2.2.1","ISC","https://github.com/isaacs/node-tar","https://github.com/isaacs/node-tar/raw/master/LICENSE","zoonavigator-web"
"temp@0.8.3","MIT","https://github.com/bruce/node-temp","https://github.com/bruce/node-temp/raw/master/LICENSE","zoonavigator-web"
"term-size@0.1.1","MIT","https://github.com/sindresorhus/term-size","https://github.com/sindresorhus/term-size/raw/master/license","zoonavigator-web"
"through@2.3.8","MIT","https://github.com/dominictarr/through","https://github.com/dominictarr/through/raw/master/LICENSE.APACHE2","zoonavigator-web"
"timed-out@4.0.1","MIT","https://github.com/floatdrop/timed-out","https://github.com/floatdrop/timed-out/raw/master/license","zoonavigator-web"
"timers-browserify@2.0.2","MIT","https://github.com/jryans/timers-browserify","https://github.com/jryans/timers-browserify/blob/master/LICENSE.md","zoonavigator-web"
"tmp@0.0.24","MIT","https://github.com/raszi/node-tmp","http://opensource.org/licenses/MIT","webdriver-js-extender:zoonavigator-web"
"tmp@0.0.28","MIT","https://github.com/raszi/node-tmp","https://github.com/raszi/node-tmp/raw/master/LICENSE","karma:zoonavigator-web"
"tmp@0.0.30","MIT","https://github.com/raszi/node-tmp","https://github.com/raszi/node-tmp/raw/master/LICENSE","selenium-webdriver:zoonavigator-web"
"tmp@0.0.31","MIT","https://github.com/raszi/node-tmp","https://github.com/raszi/node-tmp/raw/master/LICENSE","zoonavigator-web"
"to-array@0.1.4","MIT","https://github.com/Raynos/to-array","http://github.com/Raynos/to-array/raw/master/LICENSE","zoonavigator-web"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer","https://github.com/jhiesey/to-arraybuffer/raw/master/LICENSE","zoonavigator-web"
"to-fast-properties@1.0.2","MIT","https://github.com/sindresorhus/to-fast-properties","https://github.com/sindresorhus/to-fast-properties/raw/master/license","zoonavigator-web"
"toposort@1.0.3","MIT","https://github.com/marcelklehr/toposort","https://github.com/marcelklehr/toposort/raw/master/License","zoonavigator-web"
"tough-cookie@2.3.2","BSD-3-Clause","https://github.com/salesforce/tough-cookie","https://github.com/salesforce/tough-cookie/raw/master/LICENSE","zoonavigator-web"
"trim-newlines@1.0.0","MIT","https://github.com/sindresorhus/trim-newlines","https://github.com/sindresorhus/trim-newlines/raw/master/license","zoonavigator-web"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right","https://github.com/sindresorhus/trim-right/raw/master/license","zoonavigator-web"
"ts-node@2.0.0","MIT","https://github.com/TypeStrong/ts-node","https://github.com/TypeStrong/ts-node/raw/master/LICENSE","zoonavigator-web"
"tsconfig@5.0.3","MIT","https://github.com/TypeStrong/tsconfig","https://github.com/TypeStrong/tsconfig/raw/master/LICENSE","zoonavigator-web"
"tsickle@0.21.6","MIT","https://github.com/angular/tsickle","https://github.com/angular/tsickle/raw/master/LICENSE","zoonavigator-web"
"tslint@4.5.1","Apache-2.0","https://github.com/palantir/tslint","https://github.com/palantir/tslint/raw/master/LICENSE","zoonavigator-web"
"tsutils@1.4.0","MIT","https://github.com/ajafff/tsutils","https://github.com/ajafff/tsutils/raw/master/LICENSE","zoonavigator-web"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify","https://github.com/substack/tty-browserify/raw/master/LICENSE","zoonavigator-web"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent","https://github.com/mikeal/tunnel-agent/raw/master/LICENSE","zoonavigator-web"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js","https://github.com/dchest/tweetnacl-js/raw/master/LICENSE","zoonavigator-web"
"type-is@1.6.14","MIT","https://github.com/jshttp/type-is","https://github.com/jshttp/type-is/raw/master/LICENSE","zoonavigator-web"
"typescript@2.2.2","Apache-2.0","https://github.com/Microsoft/TypeScript","https://github.com/Microsoft/TypeScript/raw/master/LICENSE.txt","zoonavigator-web"
"uglify-js@2.3.6","UNKNOWN","https://github.com/mishoo/UglifyJS2","https://github.com/mishoo/UglifyJS2/raw/master/LICENSE","handlebars:zoonavigator-web"
"uglify-js@2.8.18","BSD-2-Clause","https://github.com/mishoo/UglifyJS2","https://github.com/mishoo/UglifyJS2/raw/master/LICENSE","zoonavigator-web"
"uglify-to-browserify@1.0.2","MIT","https://github.com/ForbesLindesay/uglify-to-browserify","https://github.com/ForbesLindesay/uglify-to-browserify/raw/master/LICENSE","zoonavigator-web"
"ultron@1.0.2","MIT","https://github.com/unshiftio/ultron","https://github.com/unshiftio/ultron/raw/master/LICENSE","zoonavigator-web"
"uniq@1.0.1","MIT","https://github.com/mikolalysenko/uniq","https://github.com/mikolalysenko/uniq/raw/master/LICENSE","zoonavigator-web"
"uniqid@4.1.1","MIT","https://github.com/adamhalasz/uniqid","https://github.com/adamhalasz/uniqid","zoonavigator-web"
"uniqs@2.0.0","MIT","https://github.com/fgnass/uniqs","https://github.com/fgnass/uniqs","zoonavigator-web"
"unique-string@1.0.0","MIT","https://github.com/sindresorhus/unique-string","https://github.com/sindresorhus/unique-string/raw/master/license","zoonavigator-web"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe","https://github.com/stream-utils/unpipe/raw/master/LICENSE","zoonavigator-web"
"unzip-response@2.0.1","MIT","https://github.com/sindresorhus/unzip-response","https://github.com/sindresorhus/unzip-response/raw/master/license","zoonavigator-web"
"update-notifier@2.1.0","BSD-2-Clause","https://github.com/yeoman/update-notifier","https://github.com/yeoman/update-notifier","zoonavigator-web"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case","https://github.com/blakeembrey/upper-case/raw/master/LICENSE","zoonavigator-web"
"url-loader@0.5.8","MIT","https://github.com/webpack/url-loader","https://github.com/webpack/url-loader/raw/master/LICENSE","zoonavigator-web"
"url-parse-lax@1.0.0","MIT","https://github.com/sindresorhus/url-parse-lax","https://github.com/sindresorhus/url-parse-lax/raw/master/license","zoonavigator-web"
"url-parse@1.0.5","MIT","https://github.com/unshiftio/url-parse","https://github.com/unshiftio/url-parse/raw/master/LICENSE","original:zoonavigator-web"
"url-parse@1.1.8","MIT","https://github.com/unshiftio/url-parse","https://github.com/unshiftio/url-parse/raw/master/LICENSE","zoonavigator-web"
